step,depth,i
432,13,2.57826e-05
432,14,0.000144495
432,15,9.59603e-05
432,16,1.76994e-07
433,13,2.49095e-05
433,14,0.000143752
433,15,9.90607e-05
433,16,2.04471e-07
434,13,2.40363e-05
434,14,0.000143014
434,15,0.000102234
434,16,2.12463e-07
435,13,2.32622e-05
435,14,0.000142258
435,15,0.000105523
435,16,2.21703e-07
436,13,2.24379e-05
436,14,0.000141507
436,15,0.000108891
436,16,2.91579e-07
437,13,2.16412e-05
437,14,0.000140749
437,15,0.000112369
437,16,3.0956e-07
438,13,2.08713e-05
438,14,0.000139975
438,15,0.00011596
438,16,3.2865e-07
439,13,2.01272e-05
439,14,0.000139204
439,15,0.000119648
439,16,3.48916e-07
440,13,1.94081e-05
440,14,0.000138418
440,15,0.000123455
440,16,3.70432e-07
441,13,1.87134e-05
441,14,0.000137625
441,15,0.000127373
441,16,3.93273e-07
442,13,1.8042e-05
442,14,0.000136827
442,15,0.000131407
442,16,4.1752e-07
443,13,1.73934e-05
443,14,0.000136022
443,15,0.000135549
443,16,4.53261e-07
444,13,1.67672e-05
444,14,0.000135222
444,15,0.000139802
444,16,4.91112e-07
445,13,1.6107e-05
445,14,0.000134405
445,15,0.000144198
445,16,5.21196e-07
446,13,1.55272e-05
446,14,0.000133583
446,15,0.000148711
446,16,5.63119e-07
447,13,1.4947e-05
447,14,0.000132755
447,15,0.000153364
447,16,5.97516e-07
448,13,1.44159e-05
448,14,0.000131932
448,15,0.000158141
448,16,6.3401e-07
449,13,1.39032e-05
449,14,0.000131102
449,15,0.000163054
449,16,6.72726e-07
450,13,1.34084e-05
450,14,0.000130267
450,15,0.000168097
450,16,7.23799e-07
451,13,1.28908e-05
451,14,0.000129426
451,15,0.000173283
451,16,7.78058e-07
452,13,1.23999e-05
452,14,0.000128579
452,15,0.000178625
452,16,8.25698e-07
453,13,1.19452e-05
453,14,0.000127717
453,15,0.000184127
453,16,8.76244e-07
454,13,1.15061e-05
454,14,0.000126849
454,15,0.000189773
454,16,9.3987e-07
455,13,1.10821e-05
455,14,0.000125976
455,15,0.000195586
455,16,9.97279e-07
456,13,1.06728e-05
456,14,0.000125097
456,15,0.00020155
456,16,1.06818e-06
457,13,1.02776e-05
457,14,0.000124213
457,15,0.000207667
457,16,1.15345e-06
458,13,9.89605e-06
458,14,0.000123323
458,15,0.000213963
458,16,1.23389e-06
459,13,9.52777e-06
459,14,0.000122428
459,15,0.000220429
459,16,1.31911e-06
460,13,9.17228e-06
460,14,0.000121538
460,15,0.000227061
460,16,1.40957e-06
461,13,8.82916e-06
461,14,0.000120642
461,15,0.000233871
461,16,1.50541e-06
462,13,8.49802e-06
462,14,0.00011973
462,15,0.000240883
462,16,1.59712e-06
463,13,8.17844e-06
463,14,0.000118814
463,15,0.000248072
463,16,1.70436e-06
464,13,7.87005e-06
464,14,0.000117891
464,15,0.000255441
464,16,1.82815e-06
465,13,7.57248e-06
465,14,0.000116974
465,15,0.000262992
465,16,1.94887e-06
466,13,7.28536e-06
466,14,0.000116051
466,15,0.000270741
466,16,2.07677e-06
467,13,7.00835e-06
467,14,0.000115113
467,15,0.0002787
467,16,2.23244e-06
468,13,6.74112e-06
468,14,0.00011417
468,15,0.000286883
468,16,2.34668e-06
469,13,6.48332e-06
469,14,0.000113231
469,15,0.000295255
469,16,2.49896e-06
470,13,6.23466e-06
470,14,0.000112287
470,15,0.000303829
470,16,2.65976e-06
471,13,5.99482e-06
471,14,0.000111338
471,15,0.000312617
471,16,2.83025e-06
472,13,5.7635e-06
472,14,0.000110384
472,15,0.000321624
472,16,3.03082e-06
473,13,5.54043e-06
473,14,0.000109414
473,15,0.000330863
473,16,3.24207e-06
474,13,5.32532e-06
474,14,0.000108439
474,15,0.000340328
474,16,3.43525e-06
475,13,5.1179e-06
475,14,0.00010747
475,15,0.000350002
475,16,3.69057e-06
476,13,4.91792e-06
476,14,0.000106484
476,15,0.000359917
476,16,3.91922e-06
477,13,4.72513e-06
477,14,0.000105504
477,15,0.000370078
477,16,4.19262e-06
478,13,4.53927e-06
478,14,0.000104509
478,15,0.000380477
478,16,4.49047e-06
479,13,4.36012e-06
479,14,0.000103519
479,15,0.000391127
479,16,4.76005e-06
480,13,4.18745e-06
480,14,0.000102514
480,15,0.000402022
480,16,5.05549e-06
481,13,4.02104e-06
481,14,0.000101513
481,15,0.000413144
481,16,5.36768e-06
482,13,3.86067e-06
482,14,0.000100498
482,15,0.000424525
482,16,5.70823e-06
483,13,3.70614e-06
483,14,9.94781e-05
483,15,0.000436168
483,16,6.06865e-06
484,13,3.55726e-06
484,14,9.84632e-05
484,15,0.000448035
484,16,6.43891e-06
485,13,3.41382e-06
485,14,9.74334e-05
485,15,0.000460177
485,16,6.83174e-06
486,13,3.27564e-06
486,14,9.6409e-05
486,15,0.000472567
486,16,7.2579e-06
487,13,3.14254e-06
487,14,9.53698e-05
487,15,0.000485225
487,16,7.70885e-06
488,13,3.01435e-06
488,14,9.4336e-05
488,15,0.000498144
488,16,8.17572e-06
489,13,2.8909e-06
489,14,9.32976e-05
489,15,0.000511314
489,16,8.67952e-06
490,13,2.77203e-06
490,14,9.22547e-05
490,15,0.000524736
490,16,9.22213e-06
491,13,2.65757e-06
491,14,9.12072e-05
491,15,0.000538409
491,16,9.80597e-06
492,13,2.54738e-06
492,14,9.01453e-05
492,15,0.000552374
492,16,1.04024e-05
493,13,2.44131e-06
493,14,8.90893e-05
493,15,0.000566572
493,16,1.10427e-05
494,13,2.33922e-06
494,14,8.8019e-05
494,15,0.00058105
494,16,1.17199e-05
495,13,2.24097e-06
495,14,8.69546e-05
495,15,0.000595778
495,16,1.2435e-05
496,13,2.14642e-06
496,14,8.58763e-05
496,15,0.000610775
496,16,1.31903e-05
497,13,2.05545e-06
497,14,8.47942e-05
497,15,0.000626019
497,16,1.39979e-05
498,13,1.96793e-06
498,14,8.37083e-05
498,15,0.000641517
498,16,1.48499e-05
499,13,1.88375e-06
499,14,8.2629e-05
499,15,0.000657266
499,16,1.57391e-05
500,13,1.80278e-06
500,14,8.15361e-05
500,15,0.000673284
500,16,1.66868e-05
501,13,1.72492e-06
501,14,8.04499e-05
501,15,0.000689517
501,16,1.76956e-05
502,13,1.65006e-06
502,14,7.93605e-05
502,15,0.000705991
502,16,1.87491e-05
503,13,1.57809e-06
503,14,7.8268e-05
503,15,0.00072272
503,16,1.98194e-05
504,13,1.50891e-06
504,14,7.71725e-05
504,15,0.000739659
504,16,2.09891e-05
505,13,1.44242e-06
505,14,7.60744e-05
505,15,0.000756822
505,16,2.22119e-05
506,13,1.37853e-06
506,14,7.49636e-05
506,15,0.000774222
506,16,2.35009e-05
507,13,1.31714e-06
507,14,7.38607e-05
507,15,0.000791803
507,16,2.48987e-05
508,13,1.25817e-06
508,14,7.27555e-05
508,15,0.000809606
508,16,2.63001e-05
509,13,1.20154e-06
509,14,7.16485e-05
509,15,0.000827612
509,16,2.77873e-05
510,13,1.14716e-06
510,14,7.05297e-05
510,15,0.000845794
510,16,2.93832e-05
511,13,1.09494e-06
511,14,6.94096e-05
511,15,0.00086412
511,16,3.10926e-05
512,13,1.04482e-06
512,14,6.82984e-05
512,15,0.000882629
512,16,3.28707e-05
513,13,9.96717e-07
513,14,6.71762e-05
513,15,0.000901291
513,16,3.47301e-05
514,13,9.5056e-07
514,14,6.60634e-05
514,15,0.000920093
514,16,3.66854e-05
515,13,9.0628e-07
515,14,6.49502e-05
515,15,0.000939013
515,16,3.87504e-05
516,13,8.63809e-07
516,14,6.38268e-05
516,15,0.000958086
516,16,4.089e-05
517,13,8.23082e-07
517,14,6.27138e-05
517,15,0.000977209
517,16,4.31672e-05
518,13,7.84036e-07
518,14,6.16011e-05
518,15,0.000996406
518,16,4.55682e-05
519,13,7.46611e-07
519,14,6.04893e-05
519,15,0.00101566
519,16,4.80979e-05
520,13,7.10748e-07
520,14,5.93685e-05
520,15,0.001035
520,16,5.07425e-05
521,13,6.76389e-07
521,14,5.82593e-05
521,15,0.00105436
521,16,5.35064e-05
522,13,6.4348e-07
522,14,5.71323e-05
522,15,0.00107374
522,16,5.64239e-05
523,13,6.11967e-07
523,14,5.60392e-05
523,15,0.00109311
523,16,5.94508e-05
524,13,5.818e-07
524,14,5.49785e-05
524,15,0.00111245
524,16,6.26525e-05
525,13,5.52929e-07
525,14,5.38777e-05
525,15,0.00113177
525,16,6.59754e-05
526,13,5.25306e-07
526,14,5.27801e-05
526,15,0.001151
526,16,6.94933e-05
526,17,1e-08
527,13,4.98884e-07
527,14,5.16862e-05
527,15,0.00117015
527,16,7.31437e-05
527,17,2e-08
528,13,4.73618e-07
528,14,5.05963e-05
528,15,0.00118918
528,16,7.69519e-05
528,17,2e-08
529,13,4.49465e-07
529,14,4.95108e-05
529,15,0.00120811
529,16,8.08933e-05
529,17,5e-08
530,13,4.26384e-07
530,14,4.84301e-05
530,15,0.00122687
530,16,8.50332e-05
530,17,8e-08
531,13,4.04333e-07
531,14,4.73547e-05
531,15,0.00124542
531,16,8.94281e-05
531,17,1.1e-07
532,13,3.83273e-07
532,14,4.62849e-05
532,15,0.00126377
532,16,9.39661e-05
532,17,2e-07
533,13,3.63167e-07
533,14,4.52212e-05
533,15,0.00128192
533,16,9.87032e-05
533,17,2.04327e-07
534,13,3.43978e-07
534,14,4.41639e-05
534,15,0.0012998
534,16,0.000103684
534,17,2.19728e-07
535,13,3.2567e-07
535,14,4.31243e-05
535,15,0.00131739
535,16,0.000108867
535,17,2.47065e-07
536,13,3.08209e-07
536,14,4.20811e-05
536,15,0.00133469
536,16,0.000114237
536,17,2.85686e-07
537,13,2.91561e-07
537,14,4.10457e-05
537,15,0.00135162
537,16,0.000119861
537,17,3.15678e-07
538,13,2.75696e-07
538,14,4.00184e-05
538,15,0.00136821
538,16,0.000125688
538,17,3.47132e-07
539,13,2.60582e-07
539,14,3.89713e-05
539,15,0.0013844
539,16,0.000131772
539,17,4.2092e-07
540,13,2.46188e-07
540,14,3.80046e-05
540,15,0.00140019
540,16,0.000138089
540,17,4.46427e-07
541,13,2.32487e-07
541,14,3.70042e-05
541,15,0.0014155
541,16,0.000144675
541,17,4.83765e-07
542,13,2.19449e-07
542,14,3.60137e-05
542,15,0.00143034
542,16,0.000151517
542,17,5.31183e-07
543,13,2.07048e-07
543,14,3.50335e-05
543,15,0.00144468
543,16,0.000158622
543,17,5.72053e-07
544,13,1.95258e-07
544,14,3.40465e-05
544,15,0.00145851
544,16,0.000165984
544,17,6.15845e-07
545,13,1.84054e-07
545,14,3.31012e-05
545,15,0.00147176
545,16,0.00017364
545,17,6.62746e-07
546,13,1.7341e-07
546,14,3.21174e-05
546,15,0.00148443
546,16,0.000181587
546,17,7.12954e-07
547,13,1.63304e-07
547,14,3.11455e-05
547,15,0.00149651
547,16,0.000189779
547,17,7.76676e-07
548,13,1.53713e-07
548,14,3.02159e-05
548,15,0.00150796
548,16,0.00019828
548,17,8.34871e-07
549,13,1.44614e-07
549,14,2.93089e-05
549,15,0.00151875
549,16,0.000207077
549,17,9.07081e-07
550,13,1.35987e-07
550,14,2.84149e-05
550,15,0.00152885
550,16,0.000216173
550,17,9.84331e-07
551,13,1.27811e-07
551,14,2.75342e-05
551,15,0.00153826
551,16,0.000225574
551,17,1.06693e-06
552,13,1.20066e-07
552,14,2.66672e-05
552,15,0.00154692
552,16,0.000235294
552,17,1.16521e-06
553,13,1.12733e-07
553,14,2.58141e-05
553,15,0.00155482
553,16,0.000245345
553,17,1.26027e-06
554,13,1.05793e-07
554,14,2.49753e-05
554,15,0.00156201
554,16,0.000255674
554,17,1.36176e-06
555,13,9e-08
555,14,2.41511e-05
555,15,0.00156843
555,16,0.000266301
555,17,1.47e-06
556,13,9e-08
556,14,2.33416e-05
556,15,0.00157399
556,16,0.000277318
556,17,1.57545e-06
557,13,8e-08
557,14,2.25472e-05
557,15,0.00157877
557,16,0.000288611
557,17,1.69775e-06
558,13,8e-08
558,14,2.17681e-05
558,15,0.00158271
558,16,0.000300239
558,17,1.83804e-06
559,13,7e-08
559,14,2.10044e-05
559,15,0.00158579
559,16,0.000312214
559,17,1.97745e-06
560,13,9e-08
560,14,2.02565e-05
560,15,0.00158805
560,16,0.000324476
560,17,2.12582e-06
561,13,1.3e-07
561,14,1.95244e-05
561,15,0.00158943
561,16,0.000337075
561,17,2.29356e-06
562,13,1.21478e-07
562,14,1.88083e-05
562,15,0.00158994
562,16,0.000349989
562,17,2.47193e-06
563,13,1.13452e-07
563,14,1.81083e-05
563,15,0.00158954
563,16,0.000363269
563,17,2.65142e-06
564,13,1.05897e-07
564,14,1.74245e-05
564,15,0.00158829
564,16,0.000376843
564,17,2.83196e-06
565,13,9e-08
565,14,1.67571e-05
565,15,0.00158617
565,16,0.000390698
565,17,3.05344e-06
566,13,1.7e-07
566,14,1.6106e-05
566,15,0.00158309
566,16,0.000404951
566,17,3.2685e-06
567,13,1.58413e-07
567,14,1.54714e-05
567,15,0.00157915
567,16,0.00041945
567,17,3.52648e-06
568,13,1.47533e-07
568,14,1.48532e-05
568,15,0.00157429
568,16,0.000434329
568,17,3.75935e-06
569,13,1.37321e-07
569,14,1.42514e-05
569,15,0.00156858
569,16,0.000449465
569,17,4.02651e-06
570,13,1.27743e-07
570,14,1.36661e-05
570,15,0.00156199
570,16,0.000464889
570,17,4.3193e-06
571,13,1.18765e-07
571,14,1.30972e-05
571,15,0.00155449
571,16,0.000480667
571,17,4.60845e-06
572,13,1.10355e-07
572,14,1.25446e-05
572,15,0.00154611
572,16,0.000496722
572,17,4.91343e-06
573,13,1.0248e-07
573,14,1.20083e-05
573,15,0.0015369
573,16,0.000513046
573,17,5.26631e-06
574,13,1.3e-07
574,14,1.14881e-05
574,15,0.00152684
574,16,0.00052963
574,17,5.64784e-06
575,13,1.20583e-07
575,14,1.09839e-05
575,15,0.00151601
575,16,0.000546425
575,17,6.01826e-06
576,13,1.11784e-07
576,14,1.04956e-05
576,15,0.00150428
576,16,0.000563548
576,17,6.41895e-06
577,13,1.03566e-07
577,14,1.00231e-05
577,15,0.0014918
577,16,0.000580872
577,17,6.87016e-06
578,13,1.1e-07
578,14,9.5661e-06
578,15,0.00147853
578,16,0.000598443
578,17,7.29988e-06
579,13,1.01793e-07
579,14,9.1245e-06
579,15,0.0014645
579,16,0.000616219
579,17,7.77218e-06
580,13,1.1e-07
580,14,8.69808e-06
580,15,0.00144979
580,16,0.000634136
580,17,8.26866e-06
581,13,1.01673e-07
581,14,8.28661e-06
581,15,0.00143433
581,16,0.00065229
581,17,8.78087e-06
582,13,1e-07
582,14,7.88987e-06
582,15,0.0014182
582,16,0.000670596
582,17,9.32978e-06
583,13,9e-08
583,14,7.5076e-06
583,15,0.00140141
583,16,0.000689058
583,17,9.90626e-06
584,13,6e-08
584,14,7.13955e-06
584,15,0.00138398
584,16,0.000707662
584,17,1.05209e-05
585,13,7e-08
585,14,6.78546e-06
585,15,0.00136596
585,16,0.00072636
585,17,1.11747e-05
586,13,6e-08
586,14,6.46649e-06
586,15,0.00134736
586,16,0.000745193
586,17,1.18499e-05
587,13,8e-08
587,14,6.13845e-06
587,15,0.00132819
587,16,0.000764105
587,17,1.25564e-05
588,13,6e-08
588,14,5.82355e-06
588,15,0.00130853
588,16,0.000783076
588,17,1.32971e-05
589,13,6e-08
589,14,5.52147e-06
589,15,0.00128839
589,16,0.000802097
589,17,1.40426e-05
590,13,5e-08
590,14,5.23331e-06
590,15,0.00126779
590,16,0.000821108
590,17,1.48634e-05
591,13,3e-08
591,14,4.94081e-06
591,15,0.00124674
591,16,0.000840198
591,17,1.57023e-05
592,13,3e-08
592,14,4.70001e-06
592,15,0.00122534
592,16,0.000859248
592,17,1.65784e-05
593,13,2e-08
593,14,4.39058e-06
593,15,0.00120359
593,16,0.000878237
593,17,1.75028e-05
594,13,1e-08
594,14,4.16221e-06
594,15,0.00118149
594,16,0.000897201
594,17,1.84372e-05
595,14,3.94456e-06
595,15,0.0011591
595,16,0.00091607
595,17,1.94526e-05
596,14,3.69731e-06
596,15,0.00113643
596,16,0.000934821
596,17,2.05515e-05
597,14,3.47015e-06
597,15,0.00111355
597,16,0.000953491
597,17,2.16367e-05
598,14,3.28273e-06
598,15,0.00109046
598,16,0.000972028
598,17,2.27572e-05
599,14,3.08474e-06
599,15,0.00106723
599,16,0.000990369
599,17,2.39542e-05
600,14,2.91586e-06
600,15,0.00104386
600,16,0.00100854
600,17,2.51793e-05
601,14,2.72577e-06
601,15,0.00102037
601,16,0.00102652
601,17,2.64627e-05
602,14,2.56414e-06
602,15,0.000996832
602,16,0.00104423
602,17,2.78162e-05
603,14,2.41067e-06
603,15,0.000973255
603,16,0.00106168
603,17,2.92116e-05
604,14,2.26505e-06
604,15,0.000949681
604,16,0.00107886
604,17,3.06495e-05
605,14,2.12697e-06
605,15,0.000926127
605,16,0.0010957
605,17,3.21708e-05
606,14,1.99614e-06
606,15,0.000902633
606,16,0.00111225
606,17,3.37076e-05
607,14,1.87226e-06
607,15,0.000879215
607,16,0.00112843
607,17,3.53093e-05
608,14,1.75504e-06
608,15,0.000855881
608,16,0.00114422
608,17,3.70075e-05
609,14,1.6442e-06
609,15,0.000832695
609,16,0.0011596
609,17,3.87749e-05
610,14,1.53947e-06
610,15,0.000809652
610,16,0.0011746
610,17,4.05627e-05
611,14,1.44057e-06
611,15,0.000786766
611,16,0.00118919
611,17,4.24103e-05
612,14,1.34725e-06
612,15,0.0007641
612,16,0.0012033
612,17,4.43285e-05
613,14,1.25925e-06
613,15,0.000741676
613,16,0.00121692
613,17,4.62987e-05
614,14,1.17633e-06
614,15,0.000719473
614,16,0.0012301
614,17,4.83011e-05
615,14,1.09824e-06
615,15,0.00069754
615,16,0.00124269
615,17,5.04251e-05
616,14,1.02475e-06
616,15,0.000675887
616,16,0.00125477
616,17,5.26041e-05
617,14,9.52628e-07
617,15,0.00065454
617,16,0.00126627
617,17,5.48677e-05
618,14,9.04279e-07
618,15,0.000633504
618,16,0.00127724
618,17,5.7157e-05
619,14,8.39454e-07
619,15,0.000612805
619,16,0.0012876
619,17,5.9522e-05
620,14,8.27975e-07
620,15,0.000592437
620,16,0.0012974
620,17,6.19636e-05
621,14,7.70231e-07
621,15,0.000572411
621,16,0.00130657
621,17,6.44818e-05
622,14,7.16117e-07
622,15,0.000552761
622,16,0.00131512
622,17,6.70577e-05
623,14,6.65437e-07
623,15,0.000533505
623,16,0.00132306
623,17,6.96715e-05
624,14,6.22159e-07
624,15,0.000514603
624,16,0.00133035
624,17,7.23716e-05
625,14,5.84947e-07
625,15,0.000496104
625,16,0.00133701
625,17,7.51298e-05
626,14,5.30142e-07
626,15,0.000478026
626,16,0.00134296
626,17,7.7985e-05
627,14,4.67607e-07
627,15,0.000460352
627,16,0.00134825
627,17,8.09083e-05
628,14,4.37215e-07
628,15,0.00044308
628,16,0.00135289
628,17,8.38893e-05
629,14,4.38841e-07
629,15,0.000426222
629,16,0.0013569
629,17,8.68876e-05
630,14,3.82369e-07
630,15,0.000409774
630,16,0.00136019
630,17,8.99917e-05
630,18,1e-08
631,14,3.57686e-07
631,15,0.000393736
631,16,0.00136281
631,17,9.31821e-05
631,18,1e-08
632,14,3.34685e-07
632,15,0.000378163
632,16,0.00136471
632,17,9.64289e-05
632,18,1e-08
633,14,3.23265e-07
633,15,0.000362981
633,16,0.00136593
633,17,9.97711e-05
633,18,1e-08
634,14,3.03329e-07
634,15,0.000348224
634,16,0.0013665
634,17,0.000103139
634,18,2e-08
635,14,2.84786e-07
635,15,0.000333909
635,16,0.00136634
635,17,0.000106612
635,18,2e-08
636,14,2.67549e-07
636,15,0.000320005
636,16,0.00136557
636,17,0.000110098
636,18,4e-08
637,14,2.71535e-07
637,15,0.000306529
637,16,0.00136411
637,17,0.000113666
637,18,4e-08
638,14,2.86666e-07
638,15,0.000293469
638,16,0.00136198
638,17,0.000117256
638,18,1e-07
639,14,2.63912e-07
639,15,0.00028082
639,16,0.00135919
639,17,0.000120925
639,18,1.06492e-07
640,14,2.20075e-07
640,15,0.000268579
640,16,0.00135574
640,17,0.000124624
640,18,1.23361e-07
641,14,1.98216e-07
641,15,0.00025674
641,16,0.00135164
641,17,0.00012842
641,18,1.41268e-07
642,14,1.77231e-07
642,15,0.0002453
642,16,0.00134687
642,17,0.000132304
642,18,1.60265e-07
643,14,1.37061e-07
643,15,0.000234251
643,16,0.00134154
643,17,0.000136194
643,18,1.70406e-07
644,14,1.27652e-07
644,15,0.000223599
644,16,0.00133555
644,17,0.000140167
644,18,1.91121e-07
645,14,7e-08
645,15,0.000213316
645,16,0.001329
645,17,0.000144154
645,18,2.23061e-07
646,14,4e-08
646,15,0.000203396
646,16,0.00132187
646,17,0.000148211
646,18,2.46287e-07
647,14,3e-08
647,15,0.000193862
647,16,0.00131414
647,17,0.000152318
647,18,2.80246e-07
648,14,2e-08
648,15,0.000184676
648,16,0.00130583
648,17,0.000156492
648,18,3.24971e-07
649,14,2e-08
649,15,0.00017584
649,16,0.00129701
649,17,0.000160693
649,18,3.91108e-07
650,14,1e-08
650,15,0.000167338
650,16,0.00128767
650,17,0.000164928
650,18,4.2371e-07
651,14,1e-08
651,15,0.00015919
651,16,0.00127781
651,17,0.000169215
651,18,4.57466e-07
652,14,1e-08
652,15,0.000151369
652,16,0.00126744
652,17,0.000173553
652,18,4.82428e-07
653,15,0.000143866
653,16,0.00125656
653,17,0.000177949
653,18,5.08649e-07
654,15,0.000136662
654,16,0.00124526
654,17,0.000182353
654,18,5.66183e-07
655,15,0.000129769
655,16,0.00123351
655,17,0.000186792
655,18,6.16152e-07
656,15,0.000123168
656,16,0.00122132
656,17,0.000191284
656,18,6.67598e-07
657,15,0.000116851
657,16,0.00120877
657,17,0.000195786
657,18,6.90585e-07
658,15,0.000110799
658,16,0.00119582
658,17,0.000200307
658,18,7.55177e-07
659,15,0.000105014
659,16,0.00118252
659,17,0.000204854
659,18,7.81442e-07
660,15,9.94977e-05
660,16,0.00116887
660,17,0.000209424
660,18,8.50477e-07
661,15,9.42304e-05
661,16,0.00115491
661,17,0.000214017
661,18,8.71829e-07
662,15,8.9204e-05
662,16,0.00114061
662,17,0.000218649
662,18,9.35135e-07
663,15,8.44003e-05
663,16,0.00112604
663,17,0.000223288
663,18,1.02047e-06
664,15,7.98314e-05
664,16,0.00111122
664,17,0.000227913
664,18,1.09837e-06
665,15,7.54787e-05
